,cluster_id
11587,1
11588,1
11589,0
11590,0
11591,1
11592,1
11593,3
11594,0
11595,3
11596,0
11597,2
11598,3
11599,1
11600,3
11601,2
11602,3
11603,1
11604,0
11605,3
11606,3
11607,0
11608,2
11609,1
11610,3
11611,0
11612,3
11613,1
11614,1
11615,0
11616,0
11617,2
11618,2
11619,2
11620,0
11621,2
11622,3
11623,1
11624,0
11625,0
11626,0
11627,3
11628,0
11629,3
11630,2
11631,2
11632,0
11633,0
11634,1
11635,3
11636,3
11637,0
11638,2
11639,3
11640,3
11641,0
11642,3
11643,3
11644,2
11645,2
11646,0
11647,0
11648,0
11649,2
11650,1
11651,2
11652,3
11653,2
11654,3
11655,3
11656,3
11657,2
11658,0
11659,0
11660,0
11661,1
11662,2
11663,0
11664,1
11665,3
11666,0
11667,3
11668,2
11669,2
11670,0
11671,2
11672,1
11673,0
11674,3
11675,1
11676,1
11677,0
11678,3
11679,0
11680,3
11681,2
11682,0
11683,2
11684,1
11685,2
11686,2
11687,0
11688,3
11689,3
11690,0
11691,3
11692,1
11693,1
11694,3
11695,2
11696,0
11697,3
11698,0
11699,1
11700,3
11701,1
11702,1
11703,1
11704,3
11705,0
11706,3
11707,0
11708,2
11709,3
11710,0
11711,0
11712,3
11713,2
11714,3
11715,0
11716,1
11717,0
11718,1
11719,2
11720,0
11721,2
11722,3
11723,0
11724,3
11725,0
11726,1
11727,1
11728,3
11729,0
11730,3
11731,2
11732,0
11733,2
11734,2
11735,0
11736,1
11737,1
11738,1
11739,3
11740,2
11741,1
11742,2
11743,3
11744,3
11745,1
11746,3
11747,2
11748,2
11749,1
11750,2
11751,2
11752,3
11753,1
11754,2
11755,0
11756,2
11757,0
11758,3
11759,3
11760,3
11761,1
11762,3
11763,3
11764,3
11765,3
11766,1
11767,0
11768,1
11769,0
11770,3
11771,0
11772,0
11773,3
11774,2
11775,0
11776,0
11777,2
11778,1
11779,1
11780,1
11781,2
11782,1
11783,2
11784,1
11785,2
11786,1
11787,3
11788,2
11789,0
11790,0
11791,2
11792,0
11793,1
11794,3
11795,1
11796,2
11797,3
11798,0
11799,0
11800,3
11801,2
11802,2
11803,3
11804,3
11805,1
11806,0
11807,1
11808,2
11809,1
11810,0
11811,3
11812,3
11813,3
11814,3
11815,3
11816,0
11817,1
11818,2
11819,1
11820,1
11821,1
11822,2
11823,1
11824,0
11825,2
11826,2
11827,1
11828,3
11829,2
11830,1
11831,1
11832,1
11833,0
11834,1
11835,0
11836,2
11837,1
11838,0
11839,1
11840,2
11841,1
11842,2
11843,3
11844,3
11845,0
11846,2
11847,0
11848,3
11849,2
11850,2
11851,1
11852,0
11853,2
11854,3
11855,1
11856,1
11857,3
11858,1
11859,3
11860,0
11861,2
11862,0
11863,3
11864,1
11865,0
11866,2
11867,2
11868,1
11869,2
11870,3
11871,3
11872,2
11873,1
11874,0
11875,0
11876,0
11877,0
11878,1
11879,1
11880,1
11881,0
11882,1
11883,1
11884,0
11885,1
11886,2
11887,3
11888,0
11889,3
11890,3
11891,3
11892,1
11893,1
11894,0
11895,0
11896,0
11897,0
11898,0
11899,0
11900,3
11901,1
11902,1
11903,3
11904,1
11905,3
11906,0
11907,1
11908,0
11909,0
11910,1
11911,3
11912,2
11913,0
11914,0
11915,2
11916,3
11917,1
11918,1
11919,1
11920,1
11921,3
11922,1
11923,3
11924,1
11925,1
11926,0
11927,0
11928,1
11929,3
11930,3
11931,1
11932,0
11933,0
11934,0
11935,3
11936,2
11937,0
11938,2
11939,1
11940,3
11941,3
11942,0
11943,2
11944,0
11945,3
11946,0
11947,1
11948,3
11949,1
11950,0
11951,3
11952,0
11953,3
11954,1
11955,3
11956,0
11957,1
11958,3
11959,1
11960,0
11961,3
11962,2
11963,2
11964,3
11965,1
11966,3
11967,2
11968,3
11969,2
11970,0
11971,2
11972,3
11973,3
11974,1
11975,0
11976,1
11977,2
11978,0
11979,1
11980,1
11981,0
11982,1
11983,1
11984,3
11985,3
11986,3
11987,3
11988,1
11989,0
11990,2
11991,1
11992,0
11993,3
11994,0
11995,3
11996,1
11997,2
11998,2
11999,3
12000,3
12001,1
12002,3
12003,1
12004,1
12005,0
12006,1
12007,0
12008,0
12009,2
12010,3
12011,0
12012,1
12013,0
12014,0
12015,3
12016,1
12017,2
12018,3
12019,2
12020,3
12021,0
12022,3
12023,3
12024,0
12025,0
12026,1
12027,0
12028,0
12029,3
12030,3
12031,0
12032,2
12033,2
12034,1
12035,1
12036,1
12037,0
12038,2
12039,1
12040,1
12041,1
12042,3
12043,1
12044,0
12045,2
12046,3
12047,1
12048,0
12049,1
12050,0
12051,0
12052,2
12053,2
12054,2
12055,0
12056,3
12057,0
12058,0
12059,1
12060,3
12061,3
12062,3
12063,2
12064,3
12065,0
12066,2
12067,2
12068,3
12069,3
12070,1
12071,2
12072,3
12073,2
12074,1
12075,3
12076,2
12077,1
12078,2
12079,2
12080,2
12081,2
12082,0
12083,2
12084,0
12085,3
12086,1
12087,0
12088,0
12089,0
12090,1
12091,0
12092,0
12093,3
12094,1
12095,3
12096,0
12097,2
12098,3
12099,0
12100,3
12101,1
12102,0
12103,3
12104,2
12105,0
12106,1
12107,0
12108,0
12109,3
12110,1
12111,2
12112,0
12113,1
12114,3
12115,0
12116,0
12117,2
12118,1
12119,0
12120,1
12121,1
12122,0
12123,3
12124,0
12125,3
12126,3
12127,1
12128,0
12129,2
12130,0
12131,0
12132,3
12133,1
12134,1
12135,2
12136,2
12137,2
12138,3
12139,1
12140,2
12141,2
12142,2
12143,0
12144,1
12145,2
12146,2
12147,1
12148,1
12149,3
12150,2
12151,0
12152,3
12153,0
12154,0
12155,0
12156,0
12157,0
12158,2
12159,3
12160,3
12161,1
12162,2
12163,0
12164,0
12165,1
12166,0
12167,0
12168,1
12169,1
12170,1
12171,0
12172,0
12173,1
12174,1
12175,3
12176,0
12177,2
12178,1
12179,3
12180,0
12181,0
12182,3
12183,3
12184,2
12185,1
12186,0
12187,0
12188,0
12189,0
12190,2
12191,0
12192,3
12193,1
12194,1
12195,1
12196,1
12197,0
12198,3
12199,1
12200,0
12201,1
12202,2
12203,3
12204,2
12205,0
12206,2
12207,2
12208,2
12209,0
12210,1
12211,1
12212,3
12213,1
12214,1
12215,2
12216,0
12217,0
12218,0
12219,0
12220,3
12221,2
12222,2
12223,3
12224,3
12225,1
12226,2
12227,1
12228,1
12229,3
12230,3
12231,3
12232,3
12233,0
12234,1
12235,3
12236,2
12237,3
12238,1
12239,0
12240,0
12241,0
12242,0
12243,2
12244,0
12245,1
12246,2
12247,0
12248,2
12249,1
12250,3
12251,3
12252,2
12253,1
12254,3
12255,2
12256,1
12257,1
12258,2
12259,1
12260,0
12261,1
12262,2
12263,3
12264,0
12265,3
12266,1
12267,1
12268,1
12269,1
12270,0
12271,1
12272,0
12273,3
12274,1
12275,1
12276,1
12277,1
12278,2
12279,2
12280,3
12281,1
12282,3
12283,3
12284,1
12285,0
12286,3
12287,0
12288,2
12289,3
12290,0
12291,2
12292,1
12293,3
12294,3
12295,3
12296,2
12297,1
12298,1
12299,2
12300,2
12301,2
12302,0
12303,0
12304,3
12305,1
12306,1
12307,1
12308,0
12309,1
12310,2
12311,3
12312,1
12313,1
12314,0
12315,1
12316,0
12317,1
12318,0
12319,1
12320,2
12321,3
12322,1
12323,3
12324,3
12325,2
12326,0
12327,0
12328,3
12329,1
12330,2
12331,3
12332,0
12333,0
12334,1
12335,2
12336,2
12337,1
12338,0
12339,3
12340,0
12341,0
12342,2
12343,2
12344,3
12345,1
12346,1
12347,0
12348,1
12349,2
12350,1
12351,2
12352,2
12353,0
12354,3
12355,3
12356,3
12357,0
12358,0
12359,3
12360,3
12361,2
12362,0
12363,0
12364,0
12365,1
12366,1
12367,0
12368,0
12369,3
12370,2
12371,2
12372,0
12373,2
12374,3
12375,2
12376,2
12377,3
12378,2
12379,0
12380,2
12381,1
12382,0
12383,3
12384,0
12385,0
12386,2
12387,2
12388,0
12389,1
12390,0
12391,2
12392,2
12393,2
12394,1
12395,2
12396,3
12397,2
12398,2
12399,3
12400,3
12401,0
12402,1
12403,2
12404,1
12405,0
12406,1
12407,3
12408,2
12409,3
12410,3
12411,3
12412,3
12413,2
12414,2
12415,2
12416,1
12417,3
12418,3
12419,0
12420,3
12421,1
12422,1
12423,0
12424,2
12425,0
12426,0
12427,1
12428,0
12429,2
12430,2
12431,1
12432,1
12433,0
12434,1
12435,2
12436,0
12437,3
12438,3
12439,0
12440,1
12441,2
12442,2
12443,3
12444,0
12445,1
12446,3
12447,2
12448,0
12449,2
12450,3
12451,2
12452,1
12453,0
12454,3
12455,0
12456,2
12457,2
12458,1
12459,1
12460,1
12461,3
12462,1
12463,2
12464,0
12465,2
12466,2
12467,0
12468,1
12469,1
12470,2
12471,2
12472,1
12473,3
12474,3
12475,2
12476,0
12477,3
12478,0
12479,1
12480,3
12481,3
12482,3
12483,0
12484,2
12485,1
12486,0
12487,2
12488,2
12489,1
12490,1
12491,1
12492,0
12493,1
12494,1
12495,2
12496,2
12497,0
12498,0
12499,3
12500,0
12501,3
12502,3
12503,3
12504,2
12505,0
12506,2
12507,0
12508,3
12509,0
12510,3
12511,2
12512,3
12513,1
12514,2
12515,2
12516,1
12517,1
12518,2
12519,3
12520,3
12521,3
12522,2
12523,1
12524,1
12525,3
12526,2
12527,2
12528,2
12529,1
12530,2
12531,0
12532,0
12533,2
12534,3
12535,3
12536,2
12537,1
12538,0
12539,3
12540,1
12541,2
12542,2
12543,0
12544,2
12545,1
12546,2
12547,3
12548,2
12549,3
12550,2
12551,1
12552,1
12553,0
12554,3
12555,2
12556,1
12557,2
12558,3
12559,2
12560,0
12561,3
12562,0
12563,1
12564,2
12565,2
12566,2
12567,1
12568,3
12569,1
12570,3
12571,0
12572,0
12573,1
12574,1
12575,2
12576,0
12577,2
12578,1
12579,0
12580,2
12581,1
12582,2
12583,3
12584,3
12585,0
12586,0
12587,0
12588,1
12589,0
12590,2
12591,2
12592,1
12593,0
12594,2
12595,1
12596,1
12597,2
12598,0
12599,0
12600,0
12601,1
12602,0
12603,2
12604,1
12605,0
12606,3
12607,0
12608,0
12609,0
12610,3
12611,2
12612,0
12613,2
12614,0
12615,3
12616,0
12617,1
12618,2
12619,0
12620,0
12621,3
12622,3
12623,3
12624,3
12625,3
12626,3
12627,1
12628,3
12629,0
12630,0
12631,0
12632,3
12633,2
12634,0
12635,2
12636,2
12637,2
12638,2
12639,3
12640,1
12641,3
12642,2
12643,3
12644,0
12645,0
12646,2
12647,0
12648,2
12649,2
12650,2
12651,0
12652,1
12653,0
12654,3
12655,1
12656,3
12657,0
12658,1
12659,2
12660,1
12661,3
12662,1
12663,3
12664,0
12665,0
12666,2
12667,2
12668,0
12669,0
12670,3
12671,2
12672,2
12673,2
12674,3
12675,1
12676,0
12677,2
12678,2
12679,2
12680,0
12681,1
12682,2
12683,2
12684,3
12685,1
12686,2
12687,0
12688,1
12689,1
12690,0
12691,0
12692,2
12693,1
12694,3
12695,3
12696,1
12697,3
12698,1
12699,2
12700,3
12701,1
12702,3
12703,0
12704,1
12705,3
12706,0
12707,0
12708,0
12709,1
12710,0
12711,1
12712,1
12713,2
12714,0
12715,2
12716,3
12717,3
12718,0
12719,3
12720,3
12721,1
12722,2
12723,3
12724,3
12725,3
12726,3
12727,0
12728,0
12729,1
12730,2
12731,1
12732,1
12733,1
12734,0
12735,3
12736,1
12737,2
12738,3
12739,3
12740,1
12741,3
12742,0
12743,2
12744,1
12745,0
12746,0
12747,1
12748,3
12749,2
12750,3
12751,3
12752,2
12753,1
12754,2
12755,1
12756,1
12757,0
12758,0
12759,3
12760,1
12761,2
12762,3
12763,1
12764,3
12765,3
12766,1
12767,3
12768,3
12769,1
12770,0
12771,0
12772,2
12773,0
12774,1
12775,3
12776,2
12777,0
12778,1
12779,1
12780,0
12781,3
12782,1
12783,3
12784,1
12785,2
12786,2
12787,2
12788,1
12789,1
12790,2
12791,0
12792,0
12793,2
12794,2
12795,3
12796,1
12797,2
12798,2
12799,0
12800,2
12801,0
12802,1
12803,0
12804,1
12805,0
12806,3
12807,2
12808,2
12809,0
12810,1
12811,3
12812,3
12813,1
12814,1
12815,1
12816,0
12817,2
12818,2
12819,1
12820,3
12821,2
12822,0
12823,1
12824,3
12825,3
12826,0
12827,1
12828,0
12829,3
12830,1
12831,2
12832,2
12833,1
12834,2
12835,1
12836,3
12837,0
12838,2
12839,1
12840,0
12841,0
12842,3
12843,1
12844,3
12845,1
12846,3
12847,3
12848,2
12849,1
12850,2
12851,3
12852,1
12853,2
12854,0
12855,0
12856,2
12857,1
12858,0
12859,3
12860,0
12861,3
12862,2
12863,1
12864,3
12865,1
12866,2
12867,2
12868,2
12869,0
12870,0
12871,3
12872,2
12873,3
12874,2
12875,1
12876,0
12877,2
12878,1
12879,2
12880,2
12881,1
12882,0
12883,1
12884,0
12885,1
12886,1
12887,0
12888,1
12889,0
12890,1
12891,0
12892,3
12893,2
12894,3
12895,1
12896,3
12897,2
12898,0
12899,3
12900,0
12901,3
12902,1
12903,0
12904,2
12905,0
12906,1
12907,3
12908,2
12909,2
12910,2
12911,1
12912,3
12913,0
12914,3
12915,0
12916,0
12917,2
12918,2
12919,3
12920,2
12921,0
12922,3
12923,2
12924,0
12925,1
12926,2
12927,2
12928,0
12929,2
12930,3
12931,1
12932,2
12933,3
12934,0
12935,0
12936,2
12937,3
12938,1
12939,0
12940,3
12941,3
12942,2
12943,3
12944,2
12945,2
12946,3
12947,3
12948,2
12949,2
12950,0
12951,3
12952,1
12953,3
12954,0
12955,0
12956,0
12957,2
12958,0
12959,0
12960,0
12961,1
12962,2
12963,3
12964,1
12965,1
12966,0
12967,3
12968,2
12969,3
12970,2
12971,2
12972,3
12973,3
12974,2
12975,1
12976,3
12977,0
12978,1
12979,1
12980,3
12981,0
12982,2
12983,0
12984,2
12985,2
12986,3
12987,0
12988,0
12989,1
12990,0
12991,1
12992,2
12993,1
12994,2
12995,1
12996,3
12997,0
12998,2
12999,1
13000,3
13001,3
13002,1
13003,3
13004,1
13005,0
13006,2
13007,0
13008,0
13009,1
13010,1
13011,0
13012,0
13013,0
13014,1
13015,2
13016,0
13017,3
13018,1
13019,3
13020,2
13021,2
13022,1
13023,2
13024,2
13025,1
13026,3
13027,1
13028,1
13029,1
13030,3
13031,3
13032,2
13033,1
13034,2
13035,1
13036,1
13037,2
13038,2
13039,2
13040,3
13041,2
13042,3
13043,1
13044,0
13045,1
13046,0
13047,1
13048,2
13049,3
13050,3
13051,0
13052,2
13053,2
13054,1
13055,2
13056,3
13057,2
13058,2
13059,1
13060,1
13061,2
13062,0
13063,1
13064,1
13065,3
13066,3
13067,1
13068,0
13069,2
13070,2
13071,2
13072,2
13073,0
13074,2
13075,2
13076,3
13077,0
13078,3
13079,2
13080,2
13081,0
13082,2
13083,2
13084,3
13085,3
13086,3
13087,3
13088,1
13089,0
13090,1
13091,2
13092,3
13093,3
13094,2
13095,1
13096,3
13097,1
13098,0
13099,3
13100,0
13101,3
13102,2
13103,2
13104,3
13105,1
13106,2
13107,2
13108,2
13109,0
13110,3
13111,0
13112,1
13113,2
13114,2
13115,0
13116,3
13117,0
13118,2
13119,2
13120,3
13121,2
13122,3
13123,2
13124,1
13125,2
13126,2
13127,1
13128,0
13129,0
13130,3
13131,0
13132,1
13133,3
13134,1
13135,3
13136,0
13137,0
13138,3
13139,2
13140,3
13141,2
13142,0
13143,1
13144,0
13145,3
13146,2
13147,3
13148,2
13149,1
13150,1
13151,2
13152,2
13153,1
13154,2
13155,1
13156,0
13157,1
13158,1
13159,2
13160,2
13161,2
13162,2
13163,0
13164,3
13165,1
13166,1
13167,0
13168,2
13169,2
13170,1
13171,1
13172,2
13173,0
13174,3
13175,3
13176,1
13177,2
13178,3
13179,1
13180,1
13181,3
13182,1
13183,0
13184,2
13185,1
13186,2
13187,3
13188,1
13189,1
13190,3
13191,0
13192,2
13193,2
13194,0
13195,0
13196,3
13197,0
13198,1
13199,3
13200,1
13201,3
13202,2
13203,2
13204,2
13205,1
13206,0
13207,0
13208,3
13209,0
13210,3
13211,0
13212,2
13213,1
13214,3
13215,3
13216,2
13217,3
13218,1
13219,1
13220,1
13221,2
13222,2
13223,0
13224,2
13225,2
13226,1
13227,1
13228,3
13229,0
13230,2
13231,1
13232,1
13233,1
13234,3
13235,1
13236,1
13237,2
13238,0
13239,1
13240,0
13241,2
13242,2
13243,1
13244,3
13245,3
13246,1
13247,0
13248,0
13249,1
13250,1
13251,1
13252,3
13253,2
13254,3
13255,0
13256,2
13257,2
13258,0
13259,2
13260,2
13261,0
13262,0
13263,1
13264,1
13265,2
13266,0
13267,0
13268,3
13269,3
13270,0
13271,2
13272,2
13273,0
13274,1
13275,2
13276,1
13277,2
13278,0
13279,0
13280,2
13281,2
13282,2
13283,0
13284,2
13285,3
13286,0
13287,3
13288,0
13289,3
13290,1
13291,1
13292,2
13293,2
13294,3
13295,3
13296,3
13297,3
13298,3
13299,2
13300,2
13301,2
13302,1
13303,1
13304,0
13305,2
13306,0
13307,1
13308,2
13309,2
13310,3
13311,1
13312,2
13313,3
13314,2
13315,2
13316,1
13317,0
13318,0
13319,2
13320,3
13321,3
13322,2
13323,1
13324,1
13325,3
13326,1
13327,2
13328,1
13329,0
13330,2
13331,1
13332,2
13333,2
13334,2
13335,3
13336,1
13337,3
13338,0
13339,2
13340,2
13341,3
13342,3
13343,1
13344,0
13345,0
13346,1
13347,0
13348,1
13349,2
13350,2
13351,1
13352,1
13353,1
13354,2
13355,1
13356,0
13357,0
13358,1
13359,1
13360,3
13361,3
13362,1
13363,1
13364,0
13365,1
13366,0
13367,3
13368,3
13369,1
13370,2
13371,0
13372,1
13373,0
13374,2
13375,2
13376,1
13377,1
13378,3
13379,1
13380,3
13381,2
13382,2
13383,0
13384,3
13385,2
13386,1
13387,3
13388,2
13389,1
13390,1
13391,3
13392,0
13393,2
13394,2
13395,1
13396,2
13397,1
13398,0
13399,0
13400,3
13401,3
13402,0
13403,3
13404,3
13405,1
13406,1
13407,2
13408,1
13409,0
13410,3
13411,0
13412,3
13413,0
13414,2
13415,1
13416,1
13417,1
13418,2
13419,2
13420,1
13421,1
13422,1
13423,0
13424,3
13425,1
13426,1
13427,2
13428,3
13429,1
13430,3
13431,3
13432,3
13433,0
13434,1
13435,3
13436,0
13437,1
13438,2
13439,1
13440,0
13441,3
13442,1
13443,1
13444,1
13445,2
13446,0
13447,3
13448,1
13449,0
13450,2
13451,3
13452,2
13453,1
13454,1
13455,2
13456,0
13457,0
13458,2
13459,0
13460,1
13461,1
13462,3
13463,2
13464,0
13465,2
13466,2
13467,0
13468,2
13469,0
13470,1
13471,3
13472,1
13473,2
13474,1
13475,0
13476,2
13477,0
13478,2
13479,0
13480,0
13481,0
13482,3
13483,1
13484,0
13485,1
13486,0
13487,1
13488,1
13489,1
13490,3
13491,2
13492,3
13493,0
13494,0
13495,0
13496,1
13497,3
13498,3
13499,2
13500,1
13501,2
13502,3
13503,3
13504,1
13505,1
13506,0
13507,1
13508,0
13509,0
13510,3
13511,1
13512,0
13513,1
13514,1
13515,1
13516,0
13517,0
13518,3
13519,0
13520,2
13521,0
13522,1
13523,2
13524,3
13525,2
13526,0
13527,1
13528,0
13529,2
13530,1
13531,3
13532,0
13533,3
13534,1
13535,1
13536,1
13537,2
13538,0
13539,3
13540,2
13541,3
13542,3
13543,0
13544,0
13545,0
13546,3
13547,1
13548,2
13549,0
13550,2
13551,0
13552,3
13553,3
13554,0
13555,3
13556,0
13557,1
13558,0
13559,0
13560,2
13561,0
13562,1
13563,0
13564,1
13565,1
13566,0
13567,1
13568,3
13569,1
13570,1
13571,2
13572,3
13573,1
13574,3
13575,1
13576,0
13577,0
13578,2
13579,3
13580,0
13581,1
13582,2
13583,0
13584,1
13585,3
13586,3
13587,1
13588,0
13589,2
13590,3
13591,1
13592,2
13593,1
13594,0
13595,1
13596,3
13597,1
13598,0
13599,3
13600,3
13601,2
13602,3
13603,3
13604,3
13605,2
13606,0
13607,2
13608,0
13609,1
13610,3
13611,1
13612,0
13613,1
13614,2
13615,1
13616,2
13617,1
13618,3
13619,2
13620,3
13621,0
13622,0
13623,3
13624,2
13625,2
13626,0
13627,2
13628,0
13629,1
13630,2
13631,0
13632,3
13633,1
13634,1
13635,2
13636,2
13637,2
13638,3
13639,0
13640,1
13641,1
13642,0
13643,3
13644,3
13645,0
13646,1
13647,2
13648,0
13649,3
13650,0
13651,2
13652,2
13653,0
13654,0
13655,0
13656,2
13657,3
13658,0
13659,2
13660,2
13661,3
13662,3
13663,0
13664,3
13665,1
13666,3
13667,3
13668,0
13669,1
13670,0
13671,0
13672,1
13673,2
13674,2
13675,1
13676,3
13677,0
13678,3
13679,1
13680,3
13681,0
13682,2
13683,2
13684,0
13685,2
13686,2
13687,3
13688,1
13689,2
13690,1
13691,1
13692,1
13693,2
13694,0
13695,1
13696,0
13697,3
13698,1
13699,1
13700,2
13701,1
13702,0
13703,3
13704,1
13705,1
13706,1
13707,2
13708,1
13709,1
13710,3
13711,3
13712,3
13713,0
13714,2
13715,1
13716,0
13717,1
13718,1
13719,0
13720,0
13721,1
13722,2
13723,0
13724,1
13725,2
13726,1
13727,1
13728,0
13729,1
13730,3
13731,3
13732,1
13733,2
13734,1
13735,1
13736,1
13737,0
13738,0
13739,3
13740,3
13741,1
13742,1
13743,3
13744,3
13745,3
13746,0
13747,3
13748,0
13749,0
13750,1
13751,3
13752,1
13753,1
13754,3
13755,2
13756,3
13757,1
13758,3
13759,0
13760,3
13761,2
13762,2
13763,1
13764,2
13765,2
13766,3
13767,2
13768,3
13769,0
13770,2
13771,3
13772,2
13773,0
13774,2
13775,2
13776,1
13777,2
13778,3
13779,3
13780,2
13781,0
13782,0
13783,3
13784,0
13785,3
13786,2
13787,3
13788,1
13789,2
13790,2
13791,2
13792,0
13793,1
13794,1
13795,0
13796,1
13797,0
13798,3
13799,0
13800,0
13801,1
13802,2
13803,2
13804,0
13805,1
13806,2
13807,3
13808,3
13809,1
13810,3
13811,0
13812,0
13813,3
13814,1
13815,3
13816,0
13817,1
13818,3
13819,0
13820,1
13821,0
13822,0
13823,0
13824,2
13825,2
13826,3
13827,2
13828,2
13829,2
13830,0
13831,3
13832,3
13833,1
13834,1
13835,3
13836,2
13837,3
13838,3
13839,3
13840,0
13841,1
13842,2
13843,3
13844,1
13845,0
13846,3
13847,1
13848,3
13849,3
13850,2
13851,1
13852,2
13853,0
13854,2
13855,2
13856,3
13857,3
13858,1
13859,0
13860,0
13861,0
13862,3
13863,1
13864,3
13865,1
13866,3
13867,0
13868,2
13869,2
13870,0
13871,1
13872,3
13873,0
13874,3
13875,1
13876,3
13877,0
13878,3
13879,3
13880,2
13881,3
13882,2
13883,3
13884,3
13885,1
13886,0
13887,2
13888,3
13889,2
13890,1
13891,3
13892,3
13893,3
13894,2
13895,1
13896,0
13897,0
13898,2
13899,2
13900,3
13901,3
13902,2
13903,0
13904,0
13905,0
13906,0
13907,2
13908,1
13909,2
13910,1
13911,3
13912,2
13913,2
13914,0
13915,0
13916,1
13917,2
13918,0
13919,2
13920,0
13921,1
13922,2
13923,2
13924,3
13925,2
13926,1
13927,0
13928,0
13929,2
13930,2
13931,2
13932,1
13933,0
13934,1
13935,0
13936,2
13937,0
13938,3
13939,1
13940,1
13941,1
13942,1
13943,0
13944,2
13945,2
13946,2
13947,1
13948,1
13949,0
13950,0
13951,3
13952,0
13953,0
13954,3
13955,2
13956,1
13957,1
13958,2
13959,2
13960,2
13961,2
13962,0
13963,0
13964,3
13965,3
13966,3
13967,3
13968,3
13969,2
13970,3
13971,0
13972,2
13973,1
13974,2
13975,3
13976,3
13977,3
13978,2
13979,1
13980,0
13981,3
13982,3
13983,0
13984,0
13985,0
13986,2
13987,0
13988,2
13989,1
13990,1
13991,1
13992,2
13993,0
13994,2
13995,3
13996,0
13997,3
13998,0
13999,1
14000,0
14001,3
14002,3
14003,1
14004,2
14005,1
14006,1
14007,1
14008,3
14009,3
14010,0
14011,1
14012,3
14013,1
14014,2
14015,3
14016,0
14017,1
14018,0
14019,3
14020,3
14021,3
14022,2
14023,2
14024,1
14025,3
14026,0
14027,1
14028,2
14029,2
14030,2
14031,3
14032,0
14033,1
14034,3
14035,2
14036,2
14037,1
14038,3
14039,3
14040,3
14041,0
14042,2
14043,2
14044,1
14045,0
14046,1
14047,3
14048,2
14049,3
14050,3
14051,1
14052,2
14053,1
14054,2
14055,2
14056,2
14057,3
14058,3
14059,1
14060,3
14061,0
14062,3
14063,3
14064,2
14065,2
14066,3
14067,3
14068,3
14069,3
14070,2
14071,2
14072,0
14073,0
14074,3
14075,0
14076,3
14077,1
14078,1
14079,0
14080,3
14081,1
14082,2
14083,0
14084,1
14085,0
14086,2
14087,1
14088,1
14089,0
14090,3
14091,0
14092,2
14093,0
14094,3
14095,0
14096,2
14097,2
14098,2
14099,0
14100,3
14101,3
14102,1
14103,0
14104,3
14105,2
14106,3
14107,0
14108,3
14109,3
14110,0
14111,2
14112,3
14113,3
14114,1
14115,2
14116,2
14117,3
14118,2
14119,0
14120,2
14121,2
14122,2
14123,0
14124,2
14125,2
14126,0
14127,1
14128,2
14129,3
14130,3
14131,3
14132,0
14133,2
14134,1
14135,1
14136,0
14137,3
14138,1
14139,1
14140,2
14141,1
14142,0
14143,1
14144,2
14145,2
14146,2
14147,2
14148,2
14149,0
14150,3
14151,3
14152,1
14153,3
14154,1
14155,2
14156,1
14157,3
14158,3
14159,0
14160,1
14161,0
14162,0
14163,3
14164,1
14165,2
14166,0
14167,1
14168,1
14169,3
14170,2
14171,0
14172,2
14173,3
14174,2
14175,2
14176,3
14177,3
14178,2
14179,0
14180,0
14181,0
14182,0
14183,2
14184,1
14185,3
14186,3
14187,2
14188,1
14189,2
14190,0
14191,0
14192,3
14193,3
14194,1
14195,2
14196,3
14197,0
14198,3
14199,3
14200,3
14201,1
14202,0
14203,2
14204,0
14205,3
14206,2
14207,3
14208,3
14209,0
14210,3
14211,1
14212,0
14213,3
14214,0
14215,2
14216,2
14217,2
14218,1
14219,1
14220,3
14221,3
14222,2
14223,2
14224,1
14225,2
14226,2
14227,2
14228,3
14229,3
14230,1
14231,3
14232,2
14233,3
14234,2
14235,0
14236,1
14237,3
14238,0
14239,0
14240,0
14241,0
14242,2
14243,0
14244,2
14245,1
14246,3
14247,1
14248,2
14249,1
14250,2
14251,1
14252,3
14253,0
14254,2
14255,1
14256,1
14257,1
14258,3
14259,1
14260,0
14261,3
14262,3
14263,2
14264,0
14265,0
14266,1
14267,3
14268,0
14269,1
14270,2
14271,3
14272,3
14273,0
14274,3
14275,3
14276,2
14277,3
14278,3
14279,1
14280,1
14281,0
14282,1
14283,0
14284,3
14285,2
14286,3
14287,2
14288,0
14289,3
14290,3
14291,2
14292,3
14293,2
14294,1
14295,0
14296,0
14297,2
14298,1
14299,2
14300,1
14301,3
14302,1
14303,1
14304,2
14305,3
14306,1
14307,2
14308,3
14309,1
14310,2
14311,3
14312,2
14313,3
14314,3
14315,2
14316,2
14317,1
14318,3
14319,3
14320,1
14321,2
14322,2
14323,1
14324,2
14325,0
14326,0
14327,0
14328,3
14329,1
14330,3
14331,0
14332,2
14333,0
14334,1
14335,3
14336,2
14337,2
14338,1
14339,0
14340,0
14341,0
14342,2
14343,2
14344,3
14345,2
14346,1
14347,1
14348,0
14349,0
14350,1
14351,1
14352,3
14353,1
14354,3
14355,1
14356,0
14357,1
14358,0
14359,3
14360,0
14361,0
14362,2
14363,3
14364,1
14365,2
14366,0
14367,3
14368,2
14369,2
14370,1
14371,0
14372,2
14373,2
14374,0
14375,2
14376,1
14377,1
14378,1
14379,1
14380,2
14381,0
14382,3
14383,3
14384,2
